step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
970.0,46,1221.0,21.42105263157895,1.2796865147195566,46,1876.0,0.012055738969184392,46,1876.0
975.0,37,1087.0,18.423728813559322,2.8503964723767887,37,1780.0,0.14108651781462547,37,1780.0
980.0,33,1070.0,18.135593220338983,2.8279215952262735,33,1953.0,0.1264032006789176,33,1953.0
985.0,31,916.0,16.07017543859649,1.741509062630944,31,2111.0,0.10543956829913839,31,2111.0
990.0,35,895.0,16.272727272727273,1.0052200965598275,35,2272.0,0.07475731782297432,35,2272.0
995.0,45,1096.0,19.228070175438596,0.28462164493152736,45,2473.0,0.020158872899135805,45,2473.0
1000.0,45,850.0,13.934426229508198,0.9001187275208369,45,2506.0,0.051985984527155533,45,2506.0
1005.0,42,578.0,9.174603174603174,1.723293604286026,42,2326.0,0.04007723235834747,42,2326.0
1010.0,40,651.0,9.169014084507042,3.6735044656794242,40,2496.0,0.17743795860852865,40,2496.0
1015.0,47,873.0,13.029850746268657,2.869318702984185,47,2680.0,0.11838842710018453,47,2680.0
1020.0,46,1061.0,16.578125,1.6555409809346249,46,2773.0,0.052976447498814284,46,2773.0
1025.0,43,1228.0,19.806451612903224,2.0347529561138193,43,2768.0,0.07522347412133215,43,2768.0
1030.0,44,1437.0,23.177419354838708,2.156810731895004,44,2936.0,0.04415906857919401,44,2936.0
1035.0,49,1670.0,27.37704918032787,1.6725021460691372,49,3169.0,0.036987445484026965,49,3169.0
1040.0,47,1565.0,27.45614035087719,1.2024604217116168,47,3188.0,0.03904389340729169,47,3188.0
1045.0,39,1222.0,20.71186440677966,2.7744700885134974,39,2973.0,0.12852614754439395,39,2973.0
1050.0,29,868.0,14.229508196721312,4.003379163177241,29,2887.0,0.18037150329754478,29,2887.0
1055.0,26,487.0,8.696428571428571,3.371876073692713,26,2973.0,0.14308439734469972,26,2973.0
1060.0,24,256.0,4.654545454545454,2.7513148540519254,24,2974.0,0.11825605690561906,24,2974.0
