step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
580.0,36,726.0,11.169230769230769,2.3397532653012196,36,2697.0,0.152807313275396,36,2697.0
585.0,34,807.0,12.044776119402986,2.7348107277525977,34,2582.0,0.13181699380349207,34,2582.0
590.0,39,925.0,13.028169014084508,2.3899718888480233,39,2759.0,0.07812030071572035,39,2759.0
595.0,43,1087.0,16.223880597014926,1.3390672210384027,43,2964.0,0.041271129817862004,43,2964.0
600.0,47,1291.0,20.49206349206349,0.5263767997921316,47,3189.0,0.03845880912804435,47,3189.0
605.0,47,1172.0,16.985507246376812,0.6995124538251254,47,3173.0,0.0386722950959825,47,3173.0
610.0,47,838.0,12.144927536231885,1.6274629263709048,47,2970.0,0.04228673187540299,47,2970.0
615.0,42,535.0,6.9480519480519485,2.7053222858574126,42,2904.0,0.11920330202307616,42,2904.0
620.0,35,416.0,5.698630136986301,3.1979501174525007,35,2723.0,0.14285410200037016,35,2723.0
625.0,36,438.0,6.083333333333333,2.3540972562573623,36,2893.0,0.09429749359557858,36,2893.0
630.0,43,459.0,6.954545454545454,0.6615159365194945,43,3090.0,0.04780261103185524,43,3090.0
635.0,42,556.0,8.424242424242424,0.819533876537757,42,3123.0,0.04861554583617862,42,3123.0
640.0,40,705.0,9.791666666666666,1.967259499844904,40,2938.0,0.07132784144118633,40,2938.0
645.0,37,690.0,9.583333333333334,2.118744893232235,37,2900.0,0.057850058977771165,37,2900.0
650.0,29,582.0,7.657894736842105,3.386861157401184,29,2637.0,0.1840262084174684,29,2637.0
655.0,21,478.0,6.373333333333333,3.678921289357845,21,2502.0,0.18101456216319478,21,2502.0
660.0,22,455.0,6.066666666666666,3.111067451021979,22,2210.0,0.12680038995383341,22,2210.0
665.0,28,512.0,6.7368421052631575,2.398969730264638,28,2138.0,0.09058275437685993,28,2138.0
670.0,29,595.0,8.150684931506849,2.5754138888404188,29,1929.0,0.08578400036178163,29,1929.0
675.0,29,693.0,9.625,2.929420290199106,29,1967.0,0.12799964434855265,29,1967.0
680.0,43,878.0,12.194444444444445,1.726567839720152,43,2153.0,0.07172376414356993,43,2153.0
685.0,51,632.0,8.54054054054054,1.5166466196093622,51,2210.0,0.0785857957168952,51,2210.0
690.0,55,674.0,8.868421052631579,2.196523857327722,55,2172.0,0.09579550311852948,55,2172.0
695.0,58,790.0,10.394736842105264,1.6521437121515306,58,2249.0,0.03584861745733558,58,2249.0
700.0,53,807.0,10.905405405405405,2.2237857382920434,53,2189.0,0.06746807746004603,53,2189.0
705.0,44,691.0,9.597222222222221,2.442098928136252,44,2116.0,0.058173248870156465,44,2116.0
710.0,29,401.0,5.897058823529412,3.0416477080122206,29,1969.0,0.13175483691682618,29,1969.0
715.0,20,145.0,2.196969696969697,2.807368370919224,20,1928.0,0.12227690092153824,20,1928.0
720.0,27,189.0,2.8636363636363638,2.7261277858361606,27,1862.0,0.10546346612909256,27,1862.0
725.0,39,363.0,4.905405405405405,3.205165626416971,39,1969.0,0.11791137695687798,39,1969.0
730.0,52,597.0,8.291666666666666,2.0982293594938333,52,2203.0,0.0834183001833312,52,2203.0
735.0,62,886.0,13.029411764705882,0.8091085547766291,62,2492.0,0.034420604796422644,62,2492.0
740.0,58,1048.0,15.411764705882353,0.6576025361509353,58,2621.0,0.010150328164795086,58,2621.0
745.0,52,1150.0,16.91176470588235,1.9172620308882826,52,2601.0,0.0749952330516739,52,2601.0
750.0,40,1151.0,16.926470588235293,2.345954673562534,40,2675.0,0.06882782572200888,40,2675.0
755.0,45,1366.0,21.015384615384615,2.1998679030183337,45,2867.0,0.04739541538014682,45,2867.0
760.0,51,1607.0,24.348484848484848,2.038905456224995,51,3108.0,0.09324903206983365,51,3108.0
765.0,50,1793.0,28.919354838709676,1.1756511967564773,50,3245.0,0.070031439706532,50,3245.0
770.0,43,1934.0,30.21875,2.022327311616969,43,3251.0,0.08072507872806862,43,3251.0
775.0,36,1705.0,26.640625,2.6172319771146437,36,3094.0,0.08281016907447253,36,3094.0
780.0,32,1240.0,20.0,3.0223128338249254,32,2798.0,0.06731443528862224,32,2798.0
785.0,31,908.0,15.655172413793103,4.1429878746218,31,2334.0,0.13272358169946663,31,2334.0
790.0,26,569.0,10.735849056603774,3.090907722097612,26,2471.0,0.11115104445951637,26,2471.0
795.0,27,351.0,6.381818181818182,3.272050918903393,27,2607.0,0.22757583292991745,27,2607.0
800.0,28,383.0,6.603448275862069,2.6938382620134584,28,2693.0,0.18875638020581767,28,2693.0
805.0,38,556.0,8.825396825396826,2.661156345462767,38,2813.0,0.11102123383579338,38,2813.0
810.0,47,772.0,11.876923076923077,1.8801670647517614,47,3029.0,0.03720296106509492,47,3029.0
815.0,50,801.0,12.515625,1.1033386560329799,50,3124.0,0.011152219695365624,50,3124.0
820.0,45,733.0,11.82258064516129,2.0198263944539048,45,3108.0,0.07136875850339781,45,3108.0
825.0,40,852.0,13.741935483870968,3.114323576070004,40,3048.0,0.06764204973333873,40,3048.0
830.0,34,812.0,12.492307692307692,3.536155007485712,34,2980.0,0.1601643913328083,34,2980.0
835.0,32,667.0,10.934426229508198,3.7730510981591605,32,2641.0,0.16413056020989156,32,2641.0
840.0,23,469.0,8.228070175438596,3.1674379523339975,23,2696.0,0.13044973824585385,23,2696.0
845.0,18,263.0,4.87037037037037,3.424951640250445,18,2668.0,0.14920222914512465,18,2668.0
850.0,22,214.0,4.115384615384615,3.9213047591108032,22,2729.0,0.10744356728766817,22,2729.0
855.0,29,343.0,6.471698113207547,3.0374876976066822,29,2860.0,0.07436569395847063,29,2860.0
860.0,30,388.0,7.918367346938775,2.1473636700434415,30,2732.0,0.06365794297464264,30,2732.0
865.0,27,368.0,6.814814814814815,4.083611197175904,27,2318.0,0.20834015942927503,27,2318.0
870.0,19,257.0,4.7592592592592595,4.70048937067186,19,2247.0,0.24313629042601323,19,2247.0
875.0,16,238.0,4.857142857142857,3.8514624230584205,16,2285.0,0.19989431526123302,16,2285.0
880.0,18,115.0,2.3,3.4419593319182216,18,2226.0,0.13569216722381586,18,2226.0
885.0,26,230.0,4.6938775510204085,2.4201848366257783,26,2341.0,0.07462393185271853,26,2341.0
890.0,27,265.0,5.3,2.0629632965470086,27,2183.0,0.07062917638610326,27,2183.0
895.0,26,256.0,5.333333333333333,2.628444526078061,26,1751.0,0.0994911722043121,26,1751.0
900.0,18,148.0,3.0833333333333335,3.007696804091987,18,1806.0,0.0991721694406533,18,1806.0
905.0,17,142.0,2.8979591836734695,4.125398642009514,17,1827.0,0.22026032602911272,17,1827.0
910.0,11,95.0,1.9791666666666667,4.434755266675265,11,1627.0,0.22291934631386007,11,1627.0
915.0,10,93.0,1.8235294117647058,4.222003860075698,10,1163.0,0.15342080811039574,10,1163.0
920.0,13,120.0,2.5531914893617023,5.417274794496958,13,781.0,0.17833673003665962,13,781.0
925.0,12,159.0,3.6136363636363638,4.241059864624684,12,844.0,0.21491541619988674,12,844.0
930.0,18,227.0,5.675,3.0835909168178306,18,921.0,0.1936853849558662,18,921.0
935.0,19,146.0,3.4761904761904763,2.0780771782611653,19,915.0,0.1452456883788223,19,915.0
940.0,27,262.0,4.851851851851852,3.7297407780376965,27,957.0,0.19526238896620865,27,957.0
945.0,27,298.0,5.321428571428571,3.5673512684876068,27,938.0,0.17140778754516314,27,938.0
950.0,27,283.0,5.053571428571429,3.08926059013304,27,766.0,0.12257318809687306,27,766.0
955.0,27,308.0,5.703703703703703,3.5231143866605126,27,786.0,0.11997200842809798,27,786.0
960.0,25,342.0,6.84,2.4502333916466426,25,908.0,0.07870037022488328,25,908.0
965.0,21,178.0,3.7083333333333335,2.5219691554552566,21,926.0,0.13341049717147993,21,926.0
970.0,23,235.0,4.7,2.7297884348269843,23,904.0,0.11961395953480514,23,904.0
975.0,33,379.0,6.5344827586206895,2.551650638417575,33,1048.0,0.11421613798534834,33,1048.0
980.0,42,579.0,10.157894736842104,1.8829350849919753,42,1248.0,0.10406678645377247,42,1248.0
985.0,43,747.0,13.339285714285714,1.0458336897701714,43,1413.0,0.06416874750842333,43,1413.0
990.0,46,971.0,17.339285714285715,1.9108488562190433,46,1592.0,0.05935794756178673,46,1592.0
995.0,42,974.0,17.392857142857142,1.9062289105061228,42,1651.0,0.03022138476257152,42,1651.0
1000.0,34,822.0,15.222222222222221,2.7279860598894836,34,1540.0,0.08915355684857942,34,1540.0
1005.0,29,716.0,13.76923076923077,2.540473842449934,29,1694.0,0.09820340649690928,29,1694.0
1010.0,27,603.0,10.767857142857142,2.852520611269441,27,1832.0,0.17848784965017755,27,1832.0
1015.0,22,499.0,9.24074074074074,2.87578668820807,22,1809.0,0.1981039246533008,22,1809.0
1020.0,19,548.0,9.614035087719298,2.601901896721868,19,1637.0,0.10294468208582616,19,1637.0
1025.0,29,644.0,10.733333333333333,2.9690048096837165,29,1703.0,0.10205045930892837,29,1703.0
