step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1000.0,18,749.0,16.282608695652176,4.564737642842623,18,1113.0,0.18380850156922246,18,1113.0
1005.0,15,793.0,18.88095238095238,4.494647334363614,15,1145.0,0.15391942266521685,15,1145.0
1010.0,14,855.0,17.8125,6.823566425872554,14,1178.0,0.35571284534472203,14,1178.0
1015.0,12,818.0,17.782608695652176,6.610224753337336,12,1182.0,0.36893048460630756,12,1182.0
1020.0,19,894.0,20.790697674418606,5.033161523973775,19,1210.0,0.21399056248262546,19,1210.0
1025.0,20,964.0,21.90909090909091,4.243701164208902,20,1297.0,0.16559324645335532,20,1297.0
1030.0,17,1030.0,25.121951219512194,3.949522722810955,17,1357.0,0.14916284952108064,17,1357.0
1035.0,16,970.0,22.558139534883722,4.772426789792811,16,1374.0,0.2207888862436,16,1374.0
1040.0,18,1044.0,26.1,4.18920733139673,18,1379.0,0.1837084120411272,18,1379.0
1045.0,20,1094.0,24.31111111111111,4.631846116979537,20,1448.0,0.2154904667951354,20,1448.0
1050.0,15,1130.0,26.27906976744186,5.209919093997319,15,1486.0,0.23672785036899308,15,1486.0
1055.0,13,1190.0,27.045454545454547,6.554229484877044,13,1517.0,0.2926136918499004,13,1517.0
1060.0,15,296.0,7.219512195121951,4.583679735178676,15,1026.0,0.1911556242619631,15,1026.0
1065.0,19,185.0,4.625,5.088270820402522,19,408.0,0.2376594133232323,19,408.0
1070.0,18,231.0,5.775,3.574855640230548,18,362.0,0.09710903307323689,18,362.0
1075.0,16,282.0,7.05,5.416057757978108,16,413.0,0.2386459116469066,16,413.0
1080.0,12,186.0,5.027027027027027,3.5172218910659594,12,408.0,0.10539417626945138,12,408.0
1085.0,15,235.0,5.222222222222222,6.190974197174069,15,385.0,0.3564575553523726,15,385.0
1090.0,17,274.0,6.372093023255814,4.80393080234913,17,424.0,0.21141922282411865,17,424.0
1095.0,16,308.0,6.695652173913044,5.046351998649152,16,452.0,0.21462824730425673,16,452.0
1100.0,13,137.0,3.261904761904762,4.418976232345129,13,408.0,0.167873003883962,13,408.0
1105.0,17,183.0,4.357142857142857,4.787401547104256,17,349.0,0.22241838172280126,17,349.0
1110.0,21,241.0,5.878048780487805,3.634219841357412,21,420.0,0.1033628811477233,21,420.0
1115.0,16,279.0,7.153846153846154,4.279058016272534,16,450.0,0.20139485988930284,16,450.0
1120.0,15,347.0,7.711111111111111,6.198516156475544,15,483.0,0.2818112843400086,15,483.0
1125.0,11,248.0,5.511111111111111,6.025411502592237,11,480.0,0.3383917344235862,11,480.0
1130.0,16,292.0,7.121951219512195,5.323183462388805,16,445.0,0.2741858094311989,16,445.0
1135.0,24,391.0,9.093023255813954,4.654649594326053,24,525.0,0.15684634655848206,24,525.0
1140.0,21,436.0,11.179487179487179,3.2698763129180515,21,606.0,0.09744815612905762,21,606.0
1145.0,16,440.0,11.0,4.716422914452927,16,639.0,0.2276948831627823,16,639.0
1150.0,10,317.0,8.128205128205128,4.348980071745593,10,608.0,0.1854341304826921,10,608.0
1155.0,17,366.0,7.956521739130435,5.590739669624759,17,579.0,0.32461168118393247,17,579.0
1160.0,18,408.0,9.066666666666666,5.472315094551866,18,609.0,0.2957981661281162,18,609.0
1165.0,15,420.0,8.936170212765957,5.104573807069837,15,594.0,0.24025307802895438,15,594.0
1170.0,16,482.0,10.954545454545455,5.546135126934453,16,615.0,0.20996199788708658,16,615.0
1175.0,12,433.0,9.840909090909092,5.454338092418323,12,627.0,0.2768807841700324,12,627.0
1180.0,17,504.0,12.292682926829269,4.846650829713811,17,637.0,0.21411230481818969,17,637.0
1185.0,18,553.0,13.166666666666666,4.511676492092387,18,693.0,0.19260970050690807,18,693.0
1190.0,13,589.0,13.386363636363637,5.612252122110612,13,720.0,0.30826727948824484,13,720.0
1195.0,11,543.0,12.627906976744185,5.688146438675649,11,717.0,0.32087927564652075,11,717.0
1200.0,17,619.0,15.097560975609756,4.952541875868736,17,743.0,0.21499068921774916,17,743.0
1205.0,22,671.0,15.976190476190476,3.808311484834377,22,815.0,0.14070421724664356,22,815.0
1210.0,16,711.0,17.775,4.686974605067235,16,847.0,0.18770195163256823,16,847.0
1215.0,16,767.0,18.261904761904763,6.628542828006566,16,891.0,0.27951467787655226,16,891.0
1220.0,9,705.0,18.55263157894737,6.253146006360163,9,883.0,0.31751269432044893,9,883.0
1225.0,13,751.0,18.775,6.29009845383891,13,873.0,0.3093173940846729,13,873.0
1230.0,13,788.0,18.761904761904763,6.114452618903571,13,920.0,0.34651577175308146,13,920.0
1235.0,11,830.0,21.842105263157894,5.352152570173805,11,941.0,0.23768085975957587,11,941.0
1240.0,17,894.0,21.285714285714285,6.534564243622738,17,989.0,0.26349114918499167,17,989.0
1245.0,13,877.0,23.7027027027027,5.608736608088208,13,990.0,0.23071077738171125,13,990.0
1250.0,16,951.0,25.7027027027027,5.359617071494653,16,1046.0,0.21139700827331562,16,1046.0
1255.0,17,968.0,28.470588235294116,4.298980853878724,17,1096.0,0.1463618233893736,17,1096.0
1260.0,20,1052.0,30.941176470588236,4.610958657421962,20,1145.0,0.17351749594591198,20,1145.0
1265.0,16,1061.0,27.92105263157895,5.052303277057627,16,1206.0,0.24888410322138332,16,1206.0
1270.0,12,1056.0,27.789473684210527,6.493424943376686,12,1201.0,0.3434487428273645,12,1201.0
1275.0,11,115.0,3.026315789473684,5.455530304612627,11,764.0,0.2377953995345517,11,764.0
1280.0,16,103.0,2.861111111111111,5.095025277229959,16,257.0,0.24035975892118985,16,257.0
1285.0,15,134.0,3.6216216216216215,4.146888941336603,15,263.0,0.1430515777781721,15,263.0
1290.0,13,165.0,4.342105263157895,5.987068917798187,13,260.0,0.2789642815295406,13,260.0
1295.0,8,103.0,3.0294117647058822,5.132743308502474,8,255.0,0.20702709728871682,8,255.0
1300.0,13,147.0,3.5,6.686575502921582,13,249.0,0.3742063264096566,13,249.0
1305.0,13,169.0,4.333333333333333,6.116035823329868,13,269.0,0.33895260416875234,13,269.0
1310.0,10,182.0,4.439024390243903,5.213018647256305,10,271.0,0.24713742169626096,10,271.0
1315.0,10,76.0,2.0,5.00091492316197,10,248.0,0.226073489332154,10,248.0
1320.0,14,126.0,3.5,4.702197845819426,14,220.0,0.20720941583268843,14,220.0
1325.0,15,164.0,4.4324324324324325,4.553823069941848,15,271.0,0.17228776243195765,15,271.0
1330.0,11,185.0,5.138888888888889,5.737307846177538,11,276.0,0.2548281035383161,11,276.0
