step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
3955.0,733,39108.0,34.456387665198235,0.7417886792076107,733,416716.0,0.02264461409372571,733,416716.0
3960.0,752,39425.0,34.85853227232538,0.7150300002746146,752,417290.0,0.023679989741854528,752,417290.0
3965.0,738,38917.0,34.43982300884956,0.7067180311891094,738,417307.0,0.02568915224297105,738,417307.0
3970.0,758,39208.0,34.605472197705204,0.6491273542429938,758,418888.0,0.023356712693461054,758,418888.0
3975.0,774,40701.0,35.95494699646643,0.5944116603978838,774,419916.0,0.021003925534048215,774,419916.0
3980.0,810,43079.0,38.02206531332745,0.5143936798430266,810,422281.0,0.016040069837323874,810,422281.0
3985.0,840,44533.0,39.27072310405644,0.4934049601666859,840,422514.0,0.013966195933231755,840,422514.0
3990.0,871,45651.0,40.399115044247786,0.4141419450708458,871,423173.0,0.011409269080002048,871,423173.0
3995.0,890,46207.0,41.14603739982191,0.3225716153644341,890,426014.0,0.010287615849676022,890,426014.0
4000.0,884,45671.0,40.66874443455031,0.3706638738739385,884,421364.0,0.012374170923525203,884,421364.0
4005.0,890,46128.0,41.075690115761354,0.42760681431449327,890,423492.0,0.014582828140025124,890,423492.0
4010.0,920,47453.0,42.36875,0.3911488562468043,920,424319.0,0.012033911893499196,920,424319.0
4015.0,940,49784.0,44.56938227394807,0.37341266366936965,940,425633.0,0.012032477058364506,940,425633.0
4020.0,921,51569.0,46.25022421524664,0.41760179787067303,921,421327.0,0.013406145884565271,921,421327.0
4025.0,911,53367.0,47.8627802690583,0.5468654903805394,911,420569.0,0.01792155789299235,911,420569.0
4030.0,895,55247.0,49.548878923766814,0.5980354745795446,895,422597.0,0.016012063606631592,895,422597.0
4035.0,891,57501.0,51.57040358744395,0.6035856157751639,891,424883.0,0.012004732826040858,891,424883.0
4040.0,885,59391.0,53.265470852017934,0.6043636198295024,885,426135.0,0.011255064665971972,885,426135.0
4045.0,858,60673.0,54.4152466367713,0.6177779352569421,858,427223.0,0.012203291157993339,858,427223.0
4050.0,828,61400.0,55.06726457399103,0.6798769043218731,828,425260.0,0.013870394009893023,828,425260.0
4055.0,808,62275.0,56.00269784172662,0.6829754087047588,808,426391.0,0.01427344913429803,808,426391.0
4060.0,800,63592.0,57.238523852385235,0.7119660070572243,800,427928.0,0.015881887266546164,800,427928.0
4065.0,818,65635.0,59.290876242095756,0.6395322142415958,818,428350.0,0.014088523193999615,818,428350.0
4070.0,776,61865.0,55.93580470162749,0.6997761108366398,776,427057.0,0.016389432805037133,776,427057.0
4075.0,749,53750.0,48.68659420289855,0.7622325109968071,749,428290.0,0.019965076799347954,749,428290.0
4080.0,752,48860.0,44.45859872611465,0.7581974714728995,752,424286.0,0.018697412549206337,752,424286.0
4085.0,754,47391.0,43.438130155820346,0.7500556806206002,754,424558.0,0.021188471810209414,754,424558.0
4090.0,764,46107.0,42.49493087557604,0.7434916508117108,764,426142.0,0.022130438029615535,764,426142.0
4095.0,762,46325.0,42.73523985239852,0.7725643901820468,762,427845.0,0.023367209077591815,762,427845.0
4100.0,719,45153.0,41.61566820276498,0.8553578676343063,719,425306.0,0.02583619871327216,719,425306.0
4105.0,701,42507.0,39.21309963099631,0.9307165241989285,701,425954.0,0.02913270506174751,701,425954.0
4110.0,700,39812.0,36.76084949215143,0.9846368108152688,700,421874.0,0.029564870120361908,700,421874.0
4115.0,678,37049.0,34.46418604651163,1.0188768476881587,678,420145.0,0.03221822234939589,678,420145.0
4120.0,679,36045.0,33.59273066169618,1.0147233249216987,679,419927.0,0.029196177769745195,679,419927.0
4125.0,671,33660.0,31.428571428571427,0.9726127240487331,671,419145.0,0.023687916091369665,671,419145.0
4130.0,667,30884.0,28.890551917680074,0.9695121542648586,667,418114.0,0.024136728295044773,667,418114.0
4135.0,681,29882.0,28.084586466165412,0.9521648365219028,681,414779.0,0.02522471094251863,681,414779.0
4140.0,659,28642.0,27.02075471698113,0.9600958669538371,659,415169.0,0.026847749696325737,659,415169.0
4145.0,566,25428.0,24.14814814814815,0.9997888478911376,566,410440.0,0.029360580902064153,566,410440.0
4150.0,557,23021.0,21.903901046622263,1.1277482664444785,557,409085.0,0.03226784749396987,557,409085.0
4155.0,572,21217.0,20.26456542502388,1.1356091408395634,572,407748.0,0.0306728671446493,572,407748.0
4160.0,561,19467.0,18.664429530201343,1.1618077901627062,561,400699.0,0.03055631648363737,561,400699.0
4165.0,576,19333.0,18.589423076923076,1.2188666827858705,576,400545.0,0.03382261514578242,576,400545.0
4170.0,539,18249.0,17.700290979631426,1.216666314266469,539,399580.0,0.03615001984164016,539,399580.0
4175.0,462,15873.0,15.470760233918128,1.2648158237445113,462,398486.0,0.04062365119412102,462,398486.0
4180.0,457,14213.0,13.893450635386118,1.292905335609339,457,391955.0,0.041983118019497195,457,391955.0
4185.0,425,12471.0,12.166829268292682,1.4386206068578182,425,389832.0,0.045998558039678145,425,389832.0
4190.0,427,10937.0,10.6806640625,1.4460402698674866,427,386978.0,0.04173948606205363,427,386978.0
4195.0,398,9131.0,8.9169921875,1.5810943951170469,398,383579.0,0.04813023892416747,398,383579.0
4200.0,373,8664.0,8.527559055118111,1.560383773341731,373,382340.0,0.050998022587450814,373,382340.0
4205.0,376,8708.0,8.656063618290258,1.4600640519580803,376,377248.0,0.046036113994101915,376,377248.0
4210.0,371,8966.0,8.939182452642074,1.5062026716059524,371,375569.0,0.047244191688611825,371,375569.0
4215.0,342,9251.0,9.22333000997009,1.6011494268798077,342,369777.0,0.04975489423508856,342,369777.0
4220.0,324,9369.0,9.416080402010051,1.641717491275373,324,364570.0,0.05388903371599318,324,364570.0
4225.0,342,6360.0,6.424242424242424,1.5860894164868904,342,361654.0,0.049876220379270565,342,361654.0
4230.0,356,6818.0,6.907801418439717,1.5726817170997476,356,356393.0,0.048412678730478664,356,356393.0
4235.0,386,6753.0,6.904907975460123,1.5018945338101224,386,354686.0,0.04938976566301818,386,354686.0
4240.0,422,7705.0,7.902564102564103,1.4967318465398758,422,353665.0,0.05269304548992378,422,353665.0
4245.0,497,9377.0,9.66701030927835,1.377327143926174,497,352395.0,0.048991108514858106,497,352395.0
4250.0,532,11329.0,11.739896373056995,1.2444894006923986,532,352440.0,0.04147453510096773,532,352440.0
4255.0,558,13197.0,13.746875,1.1464738635526852,558,352165.0,0.040376904279429617,558,352165.0
4260.0,547,13865.0,14.518324607329843,1.064565605457064,547,344812.0,0.037598388532626426,547,344812.0
4265.0,578,15210.0,15.97689075630252,0.9171805014123727,578,345136.0,0.028258391926228636,578,345136.0
4270.0,613,16653.0,17.529473684210526,0.8563988716403551,613,342694.0,0.023666324855770953,613,342694.0
4275.0,631,16807.0,17.71022128556375,0.8305827144227256,631,343103.0,0.022879104298082983,631,343103.0
4280.0,646,17045.0,18.09447983014862,0.7024004806541807,646,343642.0,0.02158872384947778,646,343642.0
4285.0,635,16248.0,17.26673751328374,0.7863833668867211,635,340280.0,0.025313213732067446,635,340280.0
4290.0,597,15507.0,16.4968085106383,0.8455313994506819,597,340675.0,0.029616413913010745,597,340675.0
4295.0,579,14434.0,15.404482390608324,0.9534188957162169,579,338025.0,0.03485391690411659,579,338025.0
4300.0,536,12983.0,13.870726495726496,1.1974203316062173,536,333958.0,0.047503344528193346,536,333958.0
4305.0,532,12131.0,13.0021436227224,1.2739210015352835,532,332403.0,0.05042875914237652,532,332403.0
4310.0,542,11733.0,12.562098501070663,1.3226045601179435,542,332609.0,0.049864703226669,542,332609.0
4315.0,561,12251.0,13.144849785407725,1.338658288559202,561,332480.0,0.05217205125949182,561,332480.0
4320.0,589,13259.0,14.211146838156484,1.2752413249020587,589,332761.0,0.05111980453552889,589,332761.0
4325.0,567,12010.0,12.872454448017148,1.3087418030305389,567,330066.0,0.052921186181139945,567,330066.0
4330.0,504,8612.0,9.2008547008547,1.514615425214973,504,327528.0,0.06771859472954873,504,327528.0
4335.0,486,7756.0,8.286324786324787,1.600437455096762,486,322905.0,0.0720377561516098,486,322905.0
4340.0,486,7096.0,7.540913921360255,1.6601489389767983,486,322475.0,0.07100336992486676,486,322475.0
4345.0,514,7104.0,7.565495207667731,1.4900996851973984,514,322322.0,0.05919261814647538,514,322322.0
4350.0,533,7429.0,7.945454545454545,1.3412881126264036,533,322692.0,0.049766779406301385,533,322692.0
4355.0,545,8089.0,8.716594827586206,1.1970461551590603,545,318000.0,0.0433551923010375,545,318000.0
4360.0,549,8814.0,9.559652928416487,1.211608161652387,549,315139.0,0.043935810889883464,549,315139.0
4365.0,557,9806.0,10.728665207877462,1.0917145520575422,557,315889.0,0.03668887959687457,557,315889.0
4370.0,554,10933.0,11.974808324205915,1.131772851783216,554,315932.0,0.03569573094255831,554,315932.0
4375.0,548,11914.0,13.049288061336254,1.1383373654908564,548,316129.0,0.03462781576621157,548,316129.0
4380.0,508,12402.0,13.613611416026345,1.1774899622114645,508,312955.0,0.0367601190816255,508,312955.0
4385.0,500,13427.0,14.82008830022075,1.1129271163751708,500,313098.0,0.03390118096797579,500,313098.0
4390.0,481,12496.0,13.853658536585366,1.147177213000461,481,306601.0,0.03458143922514687,481,306601.0
4395.0,430,10481.0,11.723713646532438,1.2177932436262204,430,303206.0,0.04370490294794016,430,303206.0
4400.0,417,10161.0,11.391255605381167,1.2863329018067118,417,297054.0,0.0441481463429269,417,297054.0
4405.0,445,10709.0,12.032584269662921,1.2911770782090162,445,297175.0,0.040439253962982875,445,297175.0
4410.0,493,11675.0,13.177200902934537,1.1805245563638809,493,296508.0,0.032641195804814616,493,296508.0
4415.0,522,12897.0,14.622448979591837,1.0358954189378773,522,296979.0,0.02431979625028141,522,296979.0
4420.0,554,14040.0,16.045714285714286,0.9142278324664218,554,296376.0,0.022121279518331628,554,296376.0
4425.0,597,16086.0,18.489655172413794,0.7708155893299227,597,296235.0,0.015276624226925014,597,296235.0
4430.0,635,18118.0,20.849252013808975,0.7424288367469106,635,296853.0,0.012113624973622669,635,296853.0
4435.0,675,20493.0,23.582278481012658,0.7270154556453988,675,297951.0,0.010389648476848591,675,297951.0
4440.0,699,22931.0,26.509826589595377,0.6291581681609063,699,299516.0,0.0076336435404720645,699,299516.0
4445.0,748,26111.0,30.39697322467986,0.4854223800562568,748,301189.0,0.0037626774075560712,748,301189.0
4450.0,771,29271.0,34.39600470035253,0.3508602955371524,771,303006.0,0.002795651190994019,771,303006.0
4455.0,756,31351.0,36.883529411764705,0.4123827902238646,756,300407.0,0.00494717758199064,756,300407.0
4460.0,735,33237.0,39.333727810650885,0.4348537422452527,735,302133.0,0.008465695588515143,735,302133.0
4465.0,683,32240.0,38.42669845053635,0.4896763438919047,683,299737.0,0.01176493023755875,683,299737.0
4470.0,634,29886.0,35.748803827751196,0.5843861685029484,634,301041.0,0.016743922386046703,634,301041.0
4475.0,645,29726.0,35.6,0.623947348204174,645,301654.0,0.016231800893423225,645,301654.0
4480.0,641,30006.0,35.97841726618705,0.6331041007699069,641,302437.0,0.015726014966900053,641,302437.0
4485.0,620,29882.0,35.91586538461539,0.6589818702307686,620,297691.0,0.01569885602564812,620,297691.0
4490.0,598,29920.0,36.00481347773766,0.8086088046377705,598,295683.0,0.019940938916329323,598,295683.0
4495.0,603,30450.0,36.68674698795181,1.046542850805358,603,291652.0,0.023856367542359754,603,291652.0
4500.0,608,30547.0,36.80361445783132,1.175820584032995,608,293093.0,0.024310230166831242,608,293093.0
4505.0,543,27631.0,33.290361445783134,1.3559110599909283,543,284502.0,0.031376961934957016,543,284502.0
4510.0,486,23151.0,27.926417370325694,1.4778809012195069,486,284042.0,0.03869612817623634,486,284042.0
4515.0,458,21785.0,26.31038647342995,1.6198394464411325,458,282893.0,0.04380635022853029,458,282893.0
4520.0,454,20713.0,25.16767922235723,1.6823445342548606,454,284181.0,0.04836833437907396,454,284181.0
4525.0,457,19760.0,24.245398773006134,1.5398873381506768,457,278617.0,0.03924131109495288,457,278617.0
4530.0,462,18502.0,22.785714285714285,1.5275299181870015,462,279494.0,0.03508084187671866,462,279494.0
4535.0,493,18391.0,22.733003708281828,1.4523369005840494,493,280881.0,0.026617615851604708,493,280881.0
4540.0,507,17683.0,21.88490099009901,1.4541904695918564,507,281705.0,0.023728732305420577,507,281705.0
4545.0,532,18180.0,22.696629213483146,1.321903803371031,532,283190.0,0.021050034054902782,532,283190.0
4550.0,540,18781.0,23.713383838383837,1.1497606747310585,540,282494.0,0.016547598615416964,540,282494.0
4555.0,581,20281.0,25.901660280970624,0.9665889678841076,581,285048.0,0.012415094392514484,581,285048.0
4560.0,580,21421.0,27.56885456885457,0.8678925305719632,580,285088.0,0.011358567406014727,580,285088.0
4565.0,547,21660.0,28.09338521400778,0.8766931337171545,547,283115.0,0.014287533551750962,547,283115.0
4570.0,523,21646.0,28.332460732984295,0.909840194295791,523,283278.0,0.020623148829376815,523,283278.0
4575.0,534,22760.0,30.066050198150595,0.840605332988616,534,284920.0,0.02046430731632595,534,284920.0
4580.0,540,23679.0,31.488031914893618,0.7868340189679466,540,285699.0,0.02059086683411232,540,285699.0
4585.0,545,24775.0,33.07743658210948,0.7389295437629793,545,286226.0,0.02031068350162867,545,286226.0
4590.0,531,25431.0,34.22745625841184,0.6837995938524835,531,284585.0,0.019990675069155396,531,284585.0
4595.0,531,25751.0,34.940298507462686,0.6353380657206379,531,285196.0,0.01979843871024058,531,285196.0
4600.0,542,26550.0,36.02442333785617,0.6482002666377272,542,286668.0,0.017006036990742747,542,286668.0
4605.0,536,27106.0,36.828804347826086,0.6731586973700787,536,285118.0,0.017194750859598,536,285118.0
4610.0,539,28038.0,38.09510869565217,0.6743919498974623,539,286719.0,0.016861528675315776,539,286719.0
4615.0,550,29715.0,40.42857142857143,0.6911473511240638,550,284712.0,0.015499670962752496,550,284712.0
4620.0,553,31381.0,42.753405994550405,0.8072560404794475,553,283394.0,0.017543632413521255,553,283394.0
4625.0,574,33154.0,45.35430916552668,0.8146274388422606,574,285034.0,0.01571606634243168,574,285034.0
4630.0,590,35777.0,49.211829436038514,0.7799537686650542,590,286742.0,0.012984235794472674,590,286742.0
4635.0,612,38635.0,53.363259668508285,0.7283853947690793,612,287847.0,0.011077989679292593,612,287847.0
4640.0,635,41714.0,57.695712309820195,0.6710135378491914,635,289615.0,0.008090199705607303,635,289615.0
4645.0,654,44656.0,61.850415512465375,0.5700045994578622,654,291622.0,0.0021780589502675566,654,291622.0
4650.0,638,46809.0,65.37569832402235,0.5524799220769151,638,288585.0,0.004759348490200107,638,288585.0
4655.0,616,48315.0,67.66806722689076,0.6502151679813785,616,290614.0,0.010158454567821683,616,290614.0
4660.0,560,42969.0,60.3497191011236,0.8114046360683093,560,288479.0,0.01556516457791968,560,288479.0
4665.0,534,37452.0,52.60112359550562,0.9238110230610617,534,289114.0,0.017729328423304866,534,289114.0
4670.0,531,34740.0,48.860759493670884,0.9787062891318364,531,286152.0,0.014760709598277376,531,286152.0
4675.0,532,33080.0,46.85552407932011,1.005366487343276,532,287512.0,0.016525987115932818,532,287512.0
4680.0,492,28432.0,40.79196556671449,0.992386259702796,492,284781.0,0.019369634487231505,492,284781.0
4685.0,470,24637.0,35.5,1.0724631558253583,470,286176.0,0.023298005836115947,470,286176.0
4690.0,513,23440.0,33.77521613832853,1.0339209293557898,513,285859.0,0.015472631389212987,513,285859.0
4695.0,511,22114.0,31.864553314121036,1.0803732351979267,511,287676.0,0.01647096330773879,511,287676.0
4700.0,519,21776.0,31.377521613832855,1.0519712735182716,519,288598.0,0.013600556124464315,519,288598.0
4705.0,509,21356.0,30.86127167630058,1.0614379321215546,509,285960.0,0.012485649377868805,509,285960.0
4710.0,475,20782.0,30.16255442670537,1.1382477399460704,475,284691.0,0.01814278670899581,475,284691.0
4715.0,486,19060.0,27.906295754026356,1.0763702550958971,486,283665.0,0.016828594628938365,486,283665.0
4720.0,506,19623.0,28.899852724594993,0.9787083499938322,506,284240.0,0.011932142870803271,506,284240.0
4725.0,538,20545.0,30.48219584569733,0.8248094835599242,538,283333.0,0.007029120615113264,538,283333.0
4730.0,543,21138.0,31.549253731343285,0.752930645023998,543,281618.0,0.007237108404055238,543,281618.0
4735.0,494,19496.0,29.36144578313253,0.7488390773149811,494,279190.0,0.01081721959926427,494,279190.0
4740.0,436,15064.0,22.963414634146343,0.7674914712366431,436,278786.0,0.01960079263835694,436,278786.0
4745.0,474,14194.0,21.836923076923078,0.6764129327134385,474,278462.0,0.01686260729767493,474,278462.0
4750.0,464,13712.0,21.095384615384614,0.718309614610683,464,278647.0,0.017387555131722937,464,278647.0
4755.0,430,12690.0,19.55315870570108,0.8088363869450265,430,275794.0,0.02049174269423587,430,275794.0
4760.0,403,12324.0,18.989214175654855,1.008722545795333,403,271573.0,0.024404538346453016,403,271573.0
4765.0,391,11576.0,17.947286821705426,1.027668499744819,391,271464.0,0.024049005670487882,391,271464.0
4770.0,435,12122.0,18.911076443057723,0.9083473461323988,435,270070.0,0.015002896785496943,435,270070.0
4775.0,461,13439.0,21.09733124018838,0.7637622140909381,461,271124.0,0.009368533141699427,461,271124.0
4780.0,468,14735.0,23.13186813186813,0.7567244244707663,468,270726.0,0.008814496443352662,468,270726.0
4785.0,489,16219.0,25.46153846153846,0.7367551475388061,489,271073.0,0.007336097608573462,489,271073.0
4790.0,487,17526.0,27.556603773584907,0.8117687803298531,487,267804.0,0.009382266405874036,487,267804.0
4795.0,495,19297.0,30.484992101105846,0.8238912311333225,495,268289.0,0.009608772181718,495,268289.0
4800.0,509,21174.0,33.60952380952381,0.7807537677424811,509,268840.0,0.006066207274766165,509,268840.0
4805.0,526,22922.0,36.558213716108455,0.7442367309337039,526,268910.0,0.004509980742988886,526,268910.0
4810.0,499,24180.0,38.56459330143541,0.8458463769912387,499,267001.0,0.007072191775498546,499,267001.0
4815.0,502,26105.0,41.969453376205784,0.9011882430930084,502,265938.0,0.00948449146778875,502,265938.0
4820.0,514,28189.0,45.83577235772358,0.9446722232492647,514,265622.0,0.008172202156909548,514,265622.0
4825.0,519,30377.0,49.7983606557377,0.9156896673924741,519,265688.0,0.0029595211253883326,519,265688.0
4830.0,524,32695.0,53.86326194398682,0.8765778014879463,524,266476.0,0.002590496603509654,524,266476.0
4835.0,537,35350.0,58.333333333333336,0.8499861924089275,537,267365.0,0.0013007570523408567,537,267365.0
4840.0,552,37636.0,62.1056105610561,0.8464879476974266,552,268920.0,0.0008882538383200786,552,268920.0
4845.0,552,39192.0,64.9950248756219,0.7998402118963611,552,269690.0,0.0010592070243664875,552,269690.0
4850.0,557,41318.0,68.86333333333333,0.7548723788293681,557,270729.0,0.0014142341509009895,557,270729.0
4855.0,503,38037.0,63.82046979865772,0.8257763828123746,503,267569.0,0.006622761914978062,503,267569.0
4860.0,475,34450.0,57.89915966386555,0.9701220991786078,475,268389.0,0.013047819990155316,475,268389.0
4865.0,475,32750.0,55.04201680672269,1.0426366672402083,475,268011.0,0.01097473474942822,475,268011.0
4870.0,477,31634.0,53.52622673434856,1.022249773101845,477,268870.0,0.009609222546519079,477,268870.0
4875.0,477,30754.0,52.9328743545611,0.8210851113816705,477,269661.0,0.008385823662127458,477,269661.0
4880.0,470,29472.0,51.52447552447553,0.6428818223998817,470,270615.0,0.008310635308157243,470,270615.0
4885.0,462,28128.0,49.434094903339194,0.6063919966812954,462,271338.0,0.009651446653153855,462,271338.0
4890.0,441,26269.0,46.16695957820738,0.6260597735835295,441,270336.0,0.01069082134125016,441,270336.0
4895.0,413,24423.0,42.92267135325132,0.7559336707758223,413,265748.0,0.01375594289192113,413,265748.0
4900.0,393,20536.0,36.09138840070299,0.9235453024021271,393,266101.0,0.02047446826302469,393,266101.0
4905.0,407,19636.0,34.69257950530035,0.9293225170473975,407,265954.0,0.020316828338123174,407,265954.0
4910.0,411,19436.0,34.46099290780142,0.9018385044638111,411,264604.0,0.018210005409958593,411,264604.0
4915.0,388,19220.0,34.44444444444444,0.8989769587201997,388,261366.0,0.023914698366286857,388,261366.0
4920.0,349,16263.0,29.355595667870038,0.9719054553084856,349,261437.0,0.032184891637187046,349,261437.0
4925.0,334,13328.0,24.057761732851986,0.9917935787895201,334,258465.0,0.02772902794413505,334,258465.0
4930.0,315,9743.0,17.65036231884058,1.013177806203222,315,257310.0,0.02870576070598279,315,257310.0
4935.0,293,7283.0,13.241818181818182,0.985705097432965,293,257612.0,0.028674584157343714,293,257612.0
4940.0,282,4698.0,8.541818181818181,1.068615636275804,282,258439.0,0.03447574330101921,282,258439.0
4945.0,260,4095.0,7.445454545454545,1.16013992298715,260,255611.0,0.040561038761522845,260,255611.0
4950.0,278,4192.0,7.649635036496351,1.1603363476711455,278,254563.0,0.04277964428199017,278,254563.0
4955.0,280,4642.0,8.548802946593002,1.1077910822032788,280,254405.0,0.046873746309989375,280,254405.0
4960.0,291,5300.0,9.814814814814815,1.0363574707757688,291,252871.0,0.046938307879968805,291,252871.0
4965.0,295,5927.0,10.996289424860853,1.051723732769737,295,252936.0,0.050213044330842505,295,252936.0
4970.0,307,6961.0,12.962756052141527,1.0055501126399793,307,252903.0,0.05010941494309899,307,252903.0
4975.0,310,7925.0,14.868667917448406,0.9099010173278005,310,251613.0,0.050563168444190884,310,251613.0
4980.0,330,9067.0,17.20493358633776,0.7348003190445718,330,251734.0,0.04847625660579418,330,251734.0
4985.0,352,10323.0,19.625475285171103,0.6968169401719948,352,250903.0,0.04712898831856509,352,250903.0
4990.0,362,10499.0,19.960076045627375,0.7179587665627083,362,245682.0,0.04314318081941226,362,245682.0
4995.0,355,10319.0,19.655238095238094,0.7611315081935754,355,243645.0,0.04151553332718459,355,243645.0
5000.0,363,10477.0,19.956190476190475,0.73196646232935,363,242872.0,0.031398531911749655,363,242872.0
5005.0,375,11011.0,21.013358778625953,0.6138317950504811,375,241343.0,0.020835651738868977,375,241343.0
5010.0,381,11411.0,21.77671755725191,0.7089243196832776,381,236664.0,0.0215587821011547,381,236664.0
5015.0,383,11722.0,22.41300191204589,0.7644644191736211,383,236301.0,0.021891626046294032,383,236301.0
5020.0,401,12516.0,23.931166347992352,0.7416179675841585,401,234994.0,0.0143286873091525,401,234994.0
5025.0,411,13100.0,25.047801147227535,0.728736537639404,411,234547.0,0.011283291676339983,411,234547.0
5030.0,416,14028.0,26.822179732313575,0.7159810744871179,416,234793.0,0.010859005645528653,416,234793.0
5035.0,406,14786.0,28.27151051625239,0.7408585498884713,406,234433.0,0.012293139484534843,406,234433.0
5040.0,404,15896.0,30.393881453154876,0.729639439569285,404,234629.0,0.01122738333962275,404,234629.0
5045.0,395,16111.0,30.804971319311665,0.7291846306191062,395,234832.0,0.011249377659263461,395,234832.0
5050.0,393,16632.0,31.862068965517242,0.7060380520930638,393,235070.0,0.011289266292536041,393,235070.0
5055.0,389,17094.0,33.19223300970874,0.524259103130074,389,235303.0,0.010806763068011765,389,235303.0
5060.0,389,17209.0,33.67710371819961,0.44092501175028326,389,234002.0,0.011057621312794487,389,234002.0
5065.0,351,16250.0,31.862745098039216,0.5728734915563714,351,231480.0,0.01722589031509835,351,231480.0
5070.0,315,12587.0,24.826429980276135,0.6500732672464216,315,230524.0,0.023693905371057308,315,230524.0
5075.0,332,12156.0,24.263473053892216,0.515446877575277,332,229569.0,0.019192855033560538,332,229569.0
5080.0,343,12302.0,24.55489021956088,0.5246876328441203,343,227389.0,0.017772731894391394,343,227389.0
5085.0,357,12816.0,25.632,0.5131482437739454,357,227179.0,0.017852161770339877,357,227179.0
5090.0,378,13411.0,26.822,0.47360024972377585,378,225938.0,0.015163787868399135,378,225938.0
5095.0,382,14084.0,28.168,0.5010826259828474,382,224208.0,0.014271614274934355,382,224208.0
5100.0,383,15045.0,30.09,0.5117247196137827,383,224153.0,0.013068813854569549,383,224153.0
5105.0,399,16371.0,32.742,0.49495907540492395,399,224184.0,0.009621022586751453,399,224184.0
5110.0,410,17739.0,35.478,0.47704935804282855,410,224263.0,0.007541958525851003,410,224263.0
5115.0,417,19123.0,38.246,0.47316135236762485,417,224241.0,0.0070887596125811395,417,224241.0
5120.0,426,20702.0,41.570281124497996,0.3972529755877327,426,224465.0,0.0062909305419760995,426,224465.0
5125.0,424,22314.0,44.98790322580645,0.3481971613809473,424,224790.0,0.006731819501595943,424,224790.0
5130.0,425,23888.0,48.552845528455286,0.231815644034433,425,224865.0,0.005777699811985765,425,224865.0
5135.0,433,25631.0,52.09552845528455,0.2249786125168371,433,225223.0,0.005071007481975321,433,225223.0
5140.0,430,26658.0,54.29327902240326,0.20347196154709687,430,226764.0,0.005291963167416413,430,226764.0
5145.0,438,28528.0,58.220408163265304,0.18251188722367692,438,227377.0,0.005234142546620743,438,227377.0
5150.0,451,30607.0,62.46326530612245,0.18166368905811542,451,228196.0,0.005093227296597757,451,228196.0
5155.0,458,32755.0,66.98364008179959,0.16658576494860275,458,226773.0,0.003579727368457409,458,226773.0
5160.0,468,35072.0,72.0164271047228,0.11540590064038839,468,227671.0,0.001550435599136631,468,227671.0
5165.0,473,36824.0,75.76954732510288,0.11415828634269654,473,227666.0,0.0010221618807844308,473,227666.0
5170.0,443,36261.0,74.61111111111111,0.28081036833132034,443,226859.0,0.0054803251009514125,443,226859.0
5175.0,401,30733.0,63.23662551440329,0.6170159989065507,401,223754.0,0.01814243057415008,401,223754.0
5180.0,381,29670.0,61.04938271604938,1.0658493491894745,381,219831.0,0.026457706464464967,381,219831.0
5185.0,373,29499.0,60.69753086419753,1.322766834957585,373,219039.0,0.03152256386309469,373,219039.0
5190.0,373,29282.0,60.251028806584365,1.3502130669963186,373,218213.0,0.031004052752569965,373,218213.0
5195.0,376,29083.0,59.84156378600823,1.3264208381160232,376,218321.0,0.02853984651342963,376,218321.0
5200.0,367,28701.0,59.05555555555556,1.344546788610762,367,216667.0,0.029486950491222005,367,216667.0
5205.0,360,27244.0,56.05761316872428,1.3483685704784307,360,215332.0,0.029223128667199852,360,215332.0
5210.0,349,25909.0,53.31069958847737,1.2477086177750543,349,214750.0,0.02155257678446366,349,214750.0
5215.0,315,24017.0,49.72463768115942,1.3365920457083929,315,211584.0,0.028626344071514008,315,211584.0
5220.0,303,22445.0,46.566390041493776,1.4043077604091148,303,212232.0,0.03099630479820805,303,212232.0
5225.0,297,20474.0,42.565488565488565,1.466087838131527,297,212197.0,0.03186398260809424,297,212197.0
5230.0,291,19106.0,39.97071129707113,1.4467875964662829,291,211502.0,0.03226686423626153,291,211502.0
5235.0,255,16631.0,35.01263157894737,1.550300154070816,255,207486.0,0.03920904355986555,255,207486.0
5240.0,220,13997.0,30.362255965292842,1.4640044388621802,220,207875.0,0.051949996143878546,220,207875.0
5245.0,177,6183.0,13.679203539823009,1.5686488414139752,177,201234.0,0.0699809997525264,177,201234.0
5250.0,180,3936.0,8.746666666666666,1.7178103944460266,180,202472.0,0.07826441245845726,180,202472.0
5255.0,178,3019.0,6.708888888888889,1.791290361511646,178,201779.0,0.08441435290459966,178,201779.0
5260.0,200,2488.0,5.528888888888889,1.693788883699663,200,202426.0,0.07662361065060717,200,202426.0
5265.0,194,1681.0,3.7355555555555555,1.6797642096501821,194,199007.0,0.0699618980495206,194,199007.0
5270.0,186,1692.0,3.76,1.74718293959825,186,199132.0,0.06877290203274432,186,199132.0
5275.0,198,1811.0,4.078828828828829,1.5494317908246147,198,198079.0,0.05832299884303403,198,198079.0
5280.0,211,2112.0,4.778280542986425,1.416988129752766,211,197202.0,0.045164112778225234,211,197202.0
5285.0,171,1575.0,3.5795454545454546,1.5012996743037872,171,189524.0,0.05030959527733884,171,189524.0
5290.0,125,1120.0,2.562929061784897,1.694216931898736,125,183986.0,0.06002283718158341,125,183986.0
5295.0,126,931.0,2.1402298850574715,1.7359078218490867,126,183015.0,0.05606247101098013,126,183015.0
